2020-10-22 15:54:09,461 [  45158]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFilePackageIndex'; old = -1, new = 1 
2020-10-22 15:54:09,501 [  45198]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinModuleMappingIndex'; old = -1, new = 5 
2020-10-22 15:54:09,539 [  45236]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinPackageSourcesMemberNamesIndex'; old = -1, new = 2 
2020-10-22 15:54:09,574 [  45271]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinJvmModuleAnnotationsIndex'; old = -1, new = 1 
2020-10-22 15:54:09,609 [  45306]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.ide.konan.index.KotlinNativeMetaFileIndex'; old = -1, new = 4 
2020-10-22 15:54:09,646 [  45343]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'BindingXmlIndex'; old = -1, new = 7 
2020-10-22 15:54:09,688 [  45385]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'drools.declareStatementFileIndex'; old = -1, new = 2 
2020-10-22 15:54:09,722 [  45419]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'taglibUris'; old = -1, new = 7 
2020-10-22 15:54:09,784 [  45481]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'SpringXmlBeansIndex'; old = -1, new = 1414895599 
2020-10-22 15:54:09,820 [  45517]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'spring.spiFileIndex'; old = -1, new = 3 
2020-10-22 15:54:09,857 [  45554]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FtlFileIndex'; old = -1, new = 5 
2020-10-22 15:54:09,895 [  45592]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'GwtHtmlFile'; old = -1, new = 1 
2020-10-22 15:54:09,930 [  45627]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'GwtXmlFile'; old = -1, new = 0 
2020-10-22 15:54:09,965 [  45662]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'GwtXmlFileSuperSource'; old = -1, new = 0 
2020-10-22 15:54:10,000 [  45697]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FileBasedWSIndex'; old = -1, new = 6 
2020-10-22 15:54:10,048 [  45745]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'GspIncludeIndex'; old = -1, new = 4 
2020-10-22 15:54:10,094 [  45791]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'OpenapiSpecificationContentIndexer'; old = -1, new = 8 
2020-10-22 15:54:10,144 [  45841]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'http.request.execution.environment'; old = -1, new = 1 
2020-10-22 15:54:10,183 [  45880]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'http.request.completion.host'; old = -1, new = 4 
2020-10-22 15:54:10,218 [  45915]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.template.cache'; old = -1, new = 65 
2020-10-22 15:54:10,252 [  45949]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.ui.router.views.index'; old = -1, new = 65 
2020-10-22 15:54:10,290 [  45987]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'angularjs.app.index'; old = -1, new = 65 
